time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-06-24 09:30:00-04:00,MLTrader,0d89055e83fd4e75a26ae1f6088eec1b,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,757ec132eca543968cde916266856ee1,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,eae10c573e464724807415e219431a2a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,757ec132eca543968cde916266856ee1,SPY,sell,market,fill,1,day,0.0,1,stock,543.989990234375,328.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,eae10c573e464724807415e219431a2a,SPY,sell,market,fill,1,gtc,0.0,1,stock,543.989990234375,163.0,0.0
2024-06-27 09:30:00-04:00,MLTrader,caa48772a5e84a3c8764c340aa5b3a6d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-27 09:30:00-04:00,MLTrader,caa48772a5e84a3c8764c340aa5b3a6d,SPY,sell,market,fill,1,gtc,0.0,1,stock,547.1599731445312,406.0,0.0
2024-09-18 09:30:00-04:00,MLTrader,4a35b6b2acd4456bb5914be995b3a35f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-18 09:30:00-04:00,MLTrader,8787dfbd14c24420bc574924cdd67482,SPY,buy,stop,fill,1,day,0.0,1,stock,571.1894897460937,163.0,0.0
2024-09-25 09:30:00-04:00,MLTrader,d7ca275bbad047dc92e79efbcc7b7aea,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-25 09:30:00-04:00,MLTrader,ad15bf5a79644436ab43d1a8ebd3663c,SPY,buy,stop,fill,1,day,0.0,1,stock,574.5179718017579,406.0,0.0
2024-10-22 09:30:00-04:00,MLTrader,1728df432e2b456ea66be3f6f62d7de5,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-10-22 09:30:00-04:00,MLTrader,1728df432e2b456ea66be3f6f62d7de5,SPY,sell,market,fill,1,gtc,0.0,1,stock,581.260009765625,293.0,0.0
2024-11-04 09:30:00-05:00,MLTrader,a310336f1bb848fabd2721ad7f0acc58,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-11-04 09:30:00-05:00,MLTrader,a310336f1bb848fabd2721ad7f0acc58,SPY,sell,market,fill,1,gtc,0.0,1,stock,571.1799926757812,447.0,0.0
2024-11-11 08:30:00-05:00,MLTrader,1a68fc81aba74a88ae73b1da7cb1e47a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-11-11 08:30:00-05:00,MLTrader,f5aab2f4eb304390933e8c46e46ed00e,SPY,buy,stop,fill,1,day,0.0,1,stock,599.8099975585938,447.0,0.0
