time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-16 09:30:00-05:00,MLTrader,8edd8cac60cc4d9dbaa4065ee32e307b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7e2ce0c9f6be49ef8d2ba180a2334c5f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,570553ed0a3b4f62bff66d59a483e4f1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,76fba8b5bb9e435190dbaf253fd78909,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,2b1bea7ef7a14b9e9e849e9d213e9b79,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,8ae8131e62104e3da40b5f6b5787abfa,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,78271286beb047ca81ddca4196c4aa3b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a43aee34b6504948a878f76b2968ac63,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,917ac49250844fb2b9182d0aea08411d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a43aee34b6504948a878f76b2968ac63,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,5385.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,917ac49250844fb2b9182d0aea08411d,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,2794.0,0.0
2024-06-11 09:30:00-04:00,MLTrader,6add58f30f114ad497781b949a2536cc,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
